"proto","srcip","sport","dstip","dsport","spkts","dpkts","sbytes","dbytes","state","stime","ltime","dur","attack_cat"
"udp","175.45.176.1","60986","149.171.126.11","53","2","0","134","0","INT","1421931775","1421931775","1.00E-5","exploits"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931775","1421931775","7.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931775","1421931775","7.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931775","1421931775","7.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931775","1421931775","7.00E-6","generic"
"udp","175.45.176.1","60986","149.171.126.11","53","2","0","134","0","INT","1421931776","1421931776","2.00E-6","exploits"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421931776","1421931776","7.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421931776","1421931776","7.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421931776","1421931776","7.00E-6","generic"
"udp","175.45.176.3","24362","149.171.126.15","520","2","0","104","0","INT","1421931776","1421931776","7.00E-6","fuzzers"
"tcp","175.45.176.1","40339","149.171.126.10","35788","8","4","796","182","FIN","1421931775","1421931776","0.56016","shellcode"
"udp","175.45.176.3","19719","149.171.126.15","520","2","0","104","0","INT","1421931777","1421931777","4.00E-6","fuzzers"
"udp","175.45.176.1","60986","149.171.126.11","53","2","2","134","166","CON","1421931776","1421931777","2.00E-6","exploits"
"udp","175.45.176.1","60986","149.171.126.11","53","2","2","134","166","CON","1421931777","1421931777","0.291325","exploits"
"udp","175.45.176.1","60986","149.171.126.11","53","2","2","134","166","CON","1421931778","1421931778","0.139379","exploits"
"udp","175.45.176.3","8642","149.171.126.15","520","2","0","104","0","INT","1421931778","1421931778","7.00E-6","fuzzers"
"tcp","175.45.176.2","41916","149.171.126.19","4150","88","10","111782","440","FIN","1421931772","1421931779","71,328","exploits"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931779","1421931779","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931779","1421931779","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931779","1421931779","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931779","1421931779","1.1e-05","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421931780","1421931780","1.1e-05","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421931780","1421931780","1.1e-05","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421931780","1421931780","1.1e-05","generic"
"tcp","175.45.176.2","2697","149.171.126.16","110","74","380","3256","501903","FIN","1421931776","1421931780","4,597,828","exploits"
"udp","175.45.176.3","4501","149.171.126.15","520","2","0","104","0","INT","1421931780","1421931780","1.1e-05","fuzzers"
"tcp","175.45.176.3","43958","149.171.126.19","143","14","14","1490","786","FIN","1421931779","1421931781","1,987,171","generic"
"udp","175.45.176.3","19355","149.171.126.15","520","2","0","104","0","INT","1421931782","1421931782","1.00E-5","fuzzers"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931783","1421931783","1.00E-5","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931783","1421931783","1.00E-5","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931783","1421931783","1.00E-5","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931783","1421931783","1.00E-5","generic"
"tcp","175.45.176.1","2947","149.171.126.13","5555","10","6","1310","268","FIN","1421931782","1421931783","0.537005","exploits"
"udp","175.45.176.3","8115","149.171.126.15","520","2","0","104","0","INT","1421931783","1421931783","1.1e-05","fuzzers"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421931784","1421931784","1.00E-5","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421931784","1421931784","1.00E-5","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421931784","1421931784","1.00E-5","generic"
"udp","175.45.176.3","18937","149.171.126.15","520","2","0","104","0","INT","1421931785","1421931785","1.00E-5","fuzzers"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931786","1421931786","7.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931786","1421931786","7.00E-6","generic"
"udp","175.45.176.3","20595","149.171.126.15","520","2","0","104","0","INT","1421931786","1421931786","3.00E-6","fuzzers"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931786","1421931786","7.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931786","1421931786","7.00E-6","generic"
"tcp","175.45.176.1","2629","149.171.126.17","80","16","28","1770","31828","FIN","1421931780","1421931787","7,853,887","dos"
"tcp","175.45.176.2","37263","149.171.126.12","25","98","32","106062","2314","FIN","1421931784","1421931787","2,342,141","exploits"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421931787","1421931787","5.00E-6","generic"
"tcp","175.45.176.3","25535","149.171.126.17","80","10","10","804","1808","FIN","1421931787","1421931787","0.787834","exploits"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421931787","1421931787","5.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421931787","1421931787","5.00E-6","generic"
"udp","175.45.176.3","27572","149.171.126.15","520","2","0","104","0","INT","1421931787","1421931787","4.00E-6","fuzzers"
"udp","175.45.176.3","7017","149.171.126.15","520","2","0","104","0","INT","1421931788","1421931788","1.00E-5","fuzzers"
"udp","175.45.176.3","19944","149.171.126.15","520","2","0","104","0","INT","1421931789","1421931789","4.00E-6","fuzzers"
"tcp","175.45.176.0","14864","149.171.126.12","25","40","22","30309","1934","FIN","1421931789","1421931791","1,812,453","exploits"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931791","1421931791","4.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931791","1421931791","4.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931791","1421931791","4.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931791","1421931791","4.00E-6","generic"
"udp","175.45.176.3","21473","149.171.126.15","520","2","0","104","0","INT","1421931791","1421931791","1.00E-6","fuzzers"
"udp","175.45.176.3","30792","149.171.126.15","520","2","0","104","0","INT","1421931792","1421931792","1.00E-5","fuzzers"
"tcp","175.45.176.1","7113","149.171.126.15","110","48","201","2166","240007","FIN","1421931788","1421931792","3,773,777","exploits"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421931792","1421931792","7.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421931792","1421931792","7.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421931792","1421931792","7.00E-6","generic"
"udp","175.45.176.3","47102","149.171.126.11","40046","2","0","240","0","INT","1421931792","1421931792","4.00E-6","shellcode"
"udp","175.45.176.2","9109","149.171.126.15","5060","2","0","1334","0","INT","1421931793","1421931793","4.00E-6","generic"
"udp","175.45.176.3","8570","149.171.126.15","520","2","0","104","0","INT","1421931793","1421931793","1.1e-05","fuzzers"
"tcp","175.45.176.2","30622","149.171.126.14","25","114","34","127798","2304","FIN","1421931789","1421931793","3,507,615","exploits"
"udp","175.45.176.3","11157","149.171.126.15","520","2","0","104","0","INT","1421931794","1421931794","3.00E-6","fuzzers"
"udp","175.45.176.3","19466","149.171.126.15","520","2","0","104","0","INT","1421931795","1421931795","1.00E-5","fuzzers"
"tcp","175.45.176.0","47434","149.171.126.10","80","10","6","956","268","FIN","1421931795","1421931795","0.586677","exploits"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931796","1421931796","7.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931796","1421931796","7.00E-6","generic"
"udp","175.45.176.3","4311","149.171.126.15","520","2","0","104","0","INT","1421931796","1421931796","9.00E-6","fuzzers"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931796","1421931796","7.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931796","1421931796","7.00E-6","generic"
"udp","175.45.176.2","137","149.171.126.11","137","108","0","10908","0","INT","1421931737","1421931796","59,722,061","fuzzers"
"udp","175.45.176.2","137","149.171.126.11","137","108","0","10908","0","INT","1421931737","1421931796","59,722,061","fuzzers"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421931797","1421931797","1.00E-5","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421931797","1421931797","1.00E-5","generic"
"tcp","175.45.176.1","59821","149.171.126.10","18810","10","8","570","354","FIN","1421931796","1421931797","0.807595","shellcode"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421931797","1421931797","1.00E-5","generic"
"udp","175.45.176.3","28247","149.171.126.15","520","2","0","104","0","INT","1421931797","1421931797","1.00E-5","fuzzers"
"udp","175.45.176.3","44064","149.171.126.15","520","2","0","104","0","INT","1421931797","1421931797","1.00E-5","fuzzers"
"udp","175.45.176.3","18939","149.171.126.15","520","2","0","104","0","INT","1421931798","1421931798","9.00E-6","fuzzers"
"tcp","175.45.176.3","56539","149.171.126.10","80","10","8","828","1188","FIN","1421931798","1421931799","0.456776","exploits"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931799","1421931799","2.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931799","1421931799","2.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931799","1421931799","2.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931799","1421931799","2.00E-6","generic"
"udp","175.45.176.3","7048","149.171.126.15","520","2","0","104","0","INT","1421931799","1421931799","2.00E-6","fuzzers"
"tcp","175.45.176.2","27818","149.171.126.10","143","34","110","1694","125832","FIN","1421931798","1421931801","2,907,973","exploits"
"udp","175.45.176.3","20073","149.171.126.15","520","2","0","104","0","INT","1421931801","1421931801","1.1e-05","fuzzers"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421931801","1421931801","4.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421931801","1421931801","4.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421931801","1421931801","4.00E-6","generic"
"udp","175.45.176.3","19116","149.171.126.15","520","2","0","104","0","INT","1421931801","1421931801","7.00E-6","fuzzers"
"udp","175.45.176.3","36885","149.171.126.15","520","2","0","104","0","INT","1421931802","1421931802","1.00E-5","fuzzers"
"udp","175.45.176.3","20623","149.171.126.15","520","2","0","104","0","INT","1421931802","1421931802","1.00E-6","fuzzers"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931803","1421931803","1.00E-5","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931803","1421931803","1.00E-5","generic"
"udp","175.45.176.3","20248","149.171.126.15","520","2","0","104","0","INT","1421931803","1421931803","1.00E-5","fuzzers"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931803","1421931803","1.00E-5","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931803","1421931803","1.00E-5","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421931804","1421931804","5.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421931804","1421931804","5.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421931804","1421931804","5.00E-6","generic"
"udp","175.45.176.3","8607","149.171.126.15","520","2","0","104","0","INT","1421931804","1421931804","1.00E-5","fuzzers"
"udp","175.45.176.3","13671","149.171.126.15","520","2","0","104","0","INT","1421931804","1421931804","6.00E-6","fuzzers"
"udp","175.45.176.3","23110","149.171.126.15","520","2","0","104","0","INT","1421931805","1421931805","1.00E-5","fuzzers"
"udp","175.45.176.3","12254","149.171.126.15","520","2","0","104","0","INT","1421931806","1421931806","9.00E-6","fuzzers"
"udp","175.45.176.3","6932","149.171.126.15","520","2","0","104","0","INT","1421931806","1421931806","4.00E-6","fuzzers"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931806","1421931806","1.00E-5","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931806","1421931806","1.00E-5","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931806","1421931806","1.00E-5","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931806","1421931806","1.00E-5","generic"
"tcp","175.45.176.1","5778","149.171.126.16","5555","10","6","528","268","FIN","1421931805","1421931806","1,072,006","dos"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421931807","1421931807","1.1e-05","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421931807","1421931807","1.1e-05","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421931807","1421931807","1.1e-05","generic"
"udp","175.45.176.3","4437","149.171.126.15","520","2","0","104","0","INT","1421931807","1421931807","1.1e-05","fuzzers"
"udp","175.45.176.3","7603","149.171.126.15","520","2","0","104","0","INT","1421931807","1421931807","4.00E-6","fuzzers"
"udp","175.45.176.3","19635","149.171.126.15","520","2","0","104","0","INT","1421931808","1421931808","1.00E-5","fuzzers"
"udp","175.45.176.3","19884","149.171.126.15","520","2","0","104","0","INT","1421931808","1421931808","4.00E-6","fuzzers"
"tcp","175.45.176.2","18444","149.171.126.12","8300","10","10","1144","4696","FIN","1421931808","1421931808","0.283815","exploits"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931809","1421931809","4.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931809","1421931809","4.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421931809","1421931809","4.00E-6","generic"
